==============================================================================================================
  RANKING | 2026-09-16 01:22:18
  Окно бэктеста: 30 дней | Всего комбинаций: 682
==============================================================================================================
  #    Symbol          K    SL    TP     Profit     PF      MDD   WinR  Sharpe  Recov   Score    Top
--------------------------------------------------------------------------------------------------------------
  260  USDJPYrfd       7   500   300    -120.1  0.97 +1146.2  64.4%  -0.01  -0.1  0.173       
  261  USDJPYrfd       7   900   300    -129.8  0.96 +1165.8  65.8%  -0.02  -0.1  0.170       
  262  GBPUSDrfd      28  1100   300    -116.3  0.95 +1419.0  61.1%  -0.02  -0.1  0.167       
  263  NZDUSDrfd      28  1100   500    -134.8  0.94 +1364.3  66.7%  -0.02  -0.1  0.167       
  264  AUDUSDrfd      14   300   300    -115.4  0.95  +680.9  62.1%  -0.02  -0.2  0.167       
  265  USDCHFrfd      28   300  1100     -89.5  0.97 +1763.8  50.0%  -0.01  -0.1  0.163       
  266  NZDUSDrfd      28   500   900    -115.4  0.95  +966.5  58.8%  -0.02  -0.1  0.163       
  267  NZDUSDrfd      28   900   900    -144.9  0.92 +1197.4  66.7%  -0.03  -0.1  0.161       
  268  EURUSDrfd      21   500   700    -141.6  0.92  +760.1  66.7%  -0.03  -0.2  0.161       
  269  EURUSDrfd      14   700   900    -118.8  0.94  +828.3  57.1%  -0.02  -0.1  0.158       
  270  NZDUSDrfd      21  1200   700    -134.0  0.92 +1152.7  61.1%  -0.03  -0.1  0.156       
  271  AUDUSDrfd      14   300   700    -144.1  0.94  +787.0  62.1%  -0.03  -0.2  0.155       
  272  USDJPYrfd      28   700   500    -132.6  0.95 +2033.9  55.6%  -0.03  -0.1  0.153       
  273  USDCHFrfd      28   500  1100    -136.9  0.95 +1944.9  55.6%  -0.02  -0.1  0.152       
  274  EURUSDrfd      14   700  1100    -132.3  0.94  +828.3  57.1%  -0.02  -0.2  0.152       
  275  EURUSDrfd      14   700   700    -132.3  0.94  +828.3  57.1%  -0.02  -0.2  0.152       
  276  USDCADrfd      14   300   500     -85.3  0.97 +1079.2  40.0%  -0.01  -0.1  0.149       
  277  USDJPYrfd      28  1100   300    -230.3  0.89 +2015.4  77.8%  -0.04  -0.1  0.143       
  278  AUDUSDrfd      21   900   300     -99.4  0.90  +723.8  46.7%  -0.04  -0.1  0.143       
  279  EURUSDrfd      21   300  1100    -155.9  0.94  +814.8  56.0%  -0.02  -0.2  0.142       
  280  EURUSDrfd      21   700   900    -208.1  0.91  +765.1  72.2%  -0.04  -0.3  0.142       
  281  EURUSDrfd      28   300   700    -168.5  0.92  +811.5  60.0%  -0.03  -0.2  0.140       
  282  NZDUSDrfd      28   300   500    -152.5  0.93 +1114.8  52.4%  -0.03  -0.1  0.138       
  283  USDCHFrfd      21   700   500    -204.8  0.94 +1381.0  62.5%  -0.02  -0.1  0.136       
  284  USDJPYrfd      28   900   700    -170.6  0.95 +2577.1  52.9%  -0.03  -0.1  0.135       
  285  EURUSDrfd      28   300   300    -189.6  0.92  +811.5  60.9%  -0.04  -0.2  0.134       
  286  EURUSDrfd      21   900   900    -213.2  0.89  +776.1  68.8%  -0.04  -0.3  0.133       
  287  GBPUSDrfd      28  1200   300    -192.1  0.92 +1494.9  58.8%  -0.03  -0.1  0.131       
  288  EURUSDrfd      21   700   300    -244.4  0.89  +820.7  75.0%  -0.04  -0.3  0.130       
  289  USDJPYrfd      14   900   500    -211.3  0.94 +2317.5  58.3%  -0.03  -0.1  0.127       
  290  AUDUSDrfd      14   300   500    -210.7  0.91  +787.0  62.1%  -0.04  -0.3  0.125       
  291  USDJPYrfd       7   900   900    -189.0  0.94 +2108.9  50.0%  -0.02  -0.1  0.124       
  292  USDCHFrfd      14   900   500    -195.5  0.93 +1419.1  52.2%  -0.02  -0.1  0.123       
  293  EURUSDrfd      21   900   300    -249.4  0.88  +776.1  72.2%  -0.05  -0.3  0.122       
  294  NZDUSDrfd      21   500   700    -188.8  0.91  +562.9  55.0%  -0.04  -0.3  0.121       
  295  USDCHFrfd      14  1100   500    -216.1  0.93 +1624.9  54.5%  -0.03  -0.1  0.118       
  296  EURUSDrfd      14  1100   500    -197.2  0.89  +808.9  52.6%  -0.04  -0.2  0.115       
  297  EURUSDrfd      14   900   900    -237.6  0.89  +889.8  55.0%  -0.04  -0.3  0.103       
  298  AUDUSDrfd      21   500   300    -193.8  0.85 +1012.0  47.1%  -0.06  -0.2  0.103       
  299  USDJPYrfd      21   700   500    -254.2  0.93 +1762.8  50.0%  -0.03  -0.1  0.097       
  300  EURUSDrfd      14   900  1100    -251.1  0.88  +889.8  55.0%  -0.04  -0.3  0.097       
  301  EURUSDrfd      14   900   700    -251.1  0.88  +889.8  55.0%  -0.04  -0.3  0.097       
  302  EURUSDrfd      14   500   500    -245.2  0.87  +857.0  52.4%  -0.05  -0.3  0.094       
  303  NZDUSDrfd      28   300   900    -257.9  0.89 +1277.5  52.4%  -0.05  -0.2  0.093       
  304  USDJPYrfd      28   500   700    -267.3  0.92 +2239.2  47.6%  -0.04  -0.1  0.088       
  305  NZDUSDrfd      28   500   300    -294.9  0.86  +967.4  61.1%  -0.06  -0.3  0.087       
  306  NZDUSDrfd      28  1100   700    -326.9  0.86 +1534.5  66.7%  -0.05  -0.2  0.086       
  307  EURUSDrfd      21   500   500    -310.1  0.83  +760.1  66.7%  -0.07  -0.4  0.084       
  308  USDCHFrfd      21   500   500    -323.1  0.91 +1565.2  59.3%  -0.04  -0.2  0.084       
  309  USDCHFrfd      28   300   900    -295.3  0.90 +1763.8  50.0%  -0.04  -0.2  0.079       
  310  USDJPYrfd      14   900   700    -302.6  0.91 +2492.9  50.0%  -0.04  -0.1  0.078       
  311  AUDUSDrfd      21   700   700    -263.7  0.82 +1176.3  50.0%  -0.06  -0.2  0.078       
  312  USDCHFrfd      14  1200   500    -319.0  0.90 +1727.8  54.5%  -0.04  -0.2  0.077       
  313  USDJPYrfd      28  1200   300    -393.3  0.83 +2178.4  77.8%  -0.07  -0.2  0.076       
  314  EURUSDrfd      14   700   500    -311.8  0.85  +923.5  57.1%  -0.06  -0.3  0.073       
  315  EURUSDrfd      21   300   900    -324.4  0.88  +814.8  56.0%  -0.05  -0.4  0.070       
  316  USDCHFrfd      28   500   900    -342.7  0.89 +1944.9  55.6%  -0.05  -0.2  0.068       
  317  AUDUSDrfd      21   500   500    -268.0  0.80 +1012.0  47.1%  -0.08  -0.3  0.067       
  318  EURUSDrfd      21   700   700    -376.7  0.83  +765.1  72.2%  -0.07  -0.5  0.067       
  319  USDJPYrfd      28   500  1100    -307.5  0.90 +2239.2  42.1%  -0.05  -0.1  0.063       
  320  USDJPYrfd      14   900  1100    -328.1  0.90 +2616.3  45.5%  -0.04  -0.1  0.062       
  321  USDJPYrfd      21   900   500    -362.9  0.90 +1595.0  53.8%  -0.04  -0.2  0.060       
  322  USDCHFrfd      14   300   500    -339.6  0.91 +1361.5  46.7%  -0.04  -0.2  0.058       
  323  EURUSDrfd      21   900   700    -381.7  0.81  +776.1  68.8%  -0.08  -0.5  0.057       
  324  USDJPYrfd      28   900   300    -447.6  0.82 +2232.7  75.0%  -0.08  -0.2  0.051       
  325  NZDUSDrfd      28  1100   300    -419.6  0.81 +1535.3  68.8%  -0.07  -0.3  0.049       
  326  USDCHFrfd      14   700   500    -374.6  0.90 +1396.4  50.0%  -0.04  -0.3  0.048       
  327  USDCHFrfd      21   700   900    -429.1  0.88 +1381.0  62.5%  -0.05  -0.3  0.044       
  328  USDJPYrfd      14  1100   300    -473.2  0.85 +2584.7  70.4%  -0.06  -0.2  0.039       
  329  USDCHFrfd      21   900   700    -450.7  0.84 +1474.7  65.2%  -0.06  -0.3  0.036       
  330  AUDUSDrfd      21   700   300    -358.1  0.76 +1176.3  50.0%  -0.10  -0.3  0.034       
  331  USDCHFrfd      21  1100   700    -471.3  0.83 +1680.5  68.2%  -0.06  -0.3  0.033       
  332  USDCHFrfd      14   300   900    -417.8  0.89 +1352.2  46.7%  -0.05  -0.3  0.026       
  333  USDCHFrfd      21   700   700    -489.8  0.86 +1381.0  62.5%  -0.06  -0.4  0.020       
  334  NZDUSDrfd      28  1100   900    -482.0  0.79 +1534.5  66.7%  -0.08  -0.3  0.019       
  335  EURUSDrfd      14   900   500    -430.6  0.80 +1042.4  55.0%  -0.08  -0.4  0.019       
  336  USDCHFrfd      14   900   300    -462.1  0.84 +1389.2  56.5%  -0.06  -0.3  0.019       
  337  USDJPYrfd      21   900   300    -510.1  0.84 +1601.5  67.9%  -0.07  -0.3  0.018       
  338  AUDUSDrfd      28   300   500    -447.4  0.82 +1001.1  56.5%  -0.09  -0.4  0.017       
  339  USDJPYrfd      28  1100   500    -493.8  0.83 +2791.7  62.5%  -0.08  -0.2  0.017       
  340  USDCHFrfd      14   700   900    -452.8  0.87 +1319.3  50.0%  -0.05  -0.3  0.016       
  341  AUDUSDrfd      21   900   500    -342.1  0.66  +723.8  46.7%  -0.15  -0.5  0.016       
  342  USDJPYrfd      14   900   900    -443.8  0.87 +2648.8  45.5%  -0.06  -0.2  0.015       
  343  USDCHFrfd      14  1100   300    -482.6  0.84 +1595.1  59.1%  -0.06  -0.3  0.015       
  344  USDCHFrfd      14   500   500    -469.3  0.88 +1491.1  50.0%  -0.05  -0.3  0.011       
  345  GBPUSDrfd      28   900   500    -447.4  0.79 +1205.8  50.0%  -0.08  -0.4  0.006       
  346  USDJPYrfd      21  1100   300    -548.1  0.81 +2144.7  68.0%  -0.08  -0.3  0.003       
  347  AUDUSDrfd      21   700   900    -428.1  0.71 +1176.3  50.0%  -0.11  -0.4  0.001       
  348  USDCHFrfd      14   300   700    -478.5  0.87 +1352.2  46.7%  -0.06  -0.4  0.001       
  349  AUDUSDrfd      21   700   500    -432.3  0.71 +1176.3  50.0%  -0.12  -0.4 -0.001       
  350  EURUSDrfd      21   300   300    -501.4  0.83  +857.8  57.1%  -0.08  -0.6 -0.001       
  351  EURUSDrfd      21   300   700    -493.0  0.82  +814.8  56.0%  -0.09  -0.6 -0.002       
  352  USDCHFrfd      28   300   700    -501.2  0.84 +1763.8  50.0%  -0.07  -0.3 -0.005       
  353  USDCHFrfd      21   500   900    -547.5  0.85 +1565.2  59.3%  -0.06  -0.3 -0.007       
  354  EURUSDrfd      21   700   500    -545.2  0.75  +765.1  72.2%  -0.10  -0.7 -0.008       
  355  USDCHFrfd      21  1200   700    -574.2  0.80 +1783.4  68.2%  -0.07  -0.3 -0.008       
  356  USDCHFrfd      14   700   700    -513.5  0.86 +1337.8  50.0%  -0.06  -0.4 -0.008       
  357  AUDUSDrfd      28   300   300    -511.5  0.79 +1061.7  56.5%  -0.10  -0.5 -0.010       
  358  USDCHFrfd      21   900   300    -560.8  0.80 +1403.6  65.2%  -0.07  -0.4 -0.010       
  359  GBPUSDrfd      28   500   500    -491.3  0.79 +1249.6  50.0%  -0.10  -0.4 -0.011       
  360  USDJPYrfd       7   900   500    -537.8  0.85 +1845.9  53.1%  -0.07  -0.3 -0.012       
  361  USDCHFrfd      21  1100   300    -581.4  0.79 +1609.5  68.2%  -0.07  -0.4 -0.013       
  362  USDCHFrfd      28   500   700    -548.5  0.82 +1944.9  55.6%  -0.08  -0.3 -0.016       
  363  EURUSDrfd      21   900   500    -550.3  0.73  +776.1  68.8%  -0.12  -0.7 -0.018       
  364  USDJPYrfd       7   300   300    -555.7  0.86 +1529.2  53.1%  -0.07  -0.4 -0.019       
  365  EURUSDrfd      21   300   500    -535.9  0.82  +811.5  55.6%  -0.09  -0.7 -0.019       
  366  USDCHFrfd      14   900   700    -540.3  0.82 +1419.1  52.2%  -0.07  -0.4 -0.020       
  367  USDCHFrfd      14   500   900    -547.5  0.86 +1486.0  50.0%  -0.06  -0.4 -0.020       
  368  EURUSDrfd      14  1100   300    -498.0  0.73  +977.5  52.6%  -0.12  -0.5 -0.020       
  369  USDCHFrfd      14  1100   700    -560.8  0.81 +1624.9  54.5%  -0.07  -0.3 -0.023       
  370  AUDUSDrfd      21   500   700    -459.2  0.66 +1012.0  47.1%  -0.15  -0.5 -0.025       
  371  GBPUSDrfd      28   700   300    -550.3  0.79 +1853.0  52.6%  -0.10  -0.3 -0.026       
  372  USDCHFrfd      14  1200   300    -585.5  0.81 +1698.0  59.1%  -0.07  -0.3 -0.026       
  373  GBPUSDrfd      28   900   700    -534.2  0.73 +1037.3  53.3%  -0.10  -0.5 -0.031       
  374  USDCHFrfd      21   500   700    -608.2  0.83 +1565.2  59.3%  -0.07  -0.4 -0.031       
  375  USDJPYrfd      28   500  1200    -548.7  0.83 +2239.2  42.1%  -0.09  -0.2 -0.035       
  376  USDCHFrfd      28   500   300    -610.2  0.80 +2057.1  57.9%  -0.10  -0.3 -0.038       
  377  USDJPYrfd      28  1100  1100    -597.6  0.79 +2791.7  53.8%  -0.10  -0.2 -0.038       
  378  GBPUSDrfd      28  1200   500    -567.9  0.75 +1326.3  53.3%  -0.10  -0.4 -0.039       
  379  EURUSDrfd      14   500   300    -546.0  0.72 +1025.5  52.4%  -0.13  -0.5 -0.040       
  380  USDCHFrfd      14   500   700    -608.2  0.84 +1486.0  50.0%  -0.07  -0.4 -0.044       
  381  USDJPYrfd      14  1200   300    -690.5  0.80 +2802.0  70.4%  -0.09  -0.2 -0.046       
  382  GBPUSDrfd      28  1100   500    -605.9  0.75 +1364.3  56.2%  -0.10  -0.4 -0.048       
  383  GBPUSDrfd      28   500   700    -578.1  0.73 +1081.1  52.9%  -0.12  -0.5 -0.048       
  384  EURUSDrfd       7   900   500    -515.7  0.80  +979.2  29.4%  -0.08  -0.5 -0.051       
  385  USDCHFrfd      21  1200   300    -684.3  0.77 +1712.4  68.2%  -0.08  -0.4 -0.054       
  386  AUDUSDrfd      28   300   700    -619.3  0.75 +1049.9  56.5%  -0.13  -0.6 -0.057       
  387  EURUSDrfd      14   700   300    -612.6  0.71 +1092.1  57.1%  -0.12  -0.6 -0.058       
  388  USDCHFrfd      21   300   500    -673.0  0.84 +1819.4  54.5%  -0.07  -0.4 -0.060       
  389  USDJPYrfd      28   300   300    -603.0  0.76 +1189.7  48.1%  -0.14  -0.5 -0.061       
  390  USDJPYrfd       7  1200   900    -645.4  0.80 +2125.2  50.0%  -0.08  -0.3 -0.061       
  391  USDCHFrfd      14  1200   700    -663.7  0.78 +1727.8  54.5%  -0.08  -0.4 -0.064       
  392  USDJPYrfd      28  1200   500    -711.1  0.77 +3009.0  62.5%  -0.11  -0.2 -0.069       
  393  USDJPYrfd      21   500   300    -690.5  0.79 +1559.1  58.1%  -0.11  -0.4 -0.071       
  394  GBPUSDrfd      28  1200   700    -654.7  0.69 +1157.8  57.1%  -0.12  -0.6 -0.075       
  395  GBPUSDrfd      28   300   300    -667.4  0.79 +1189.8  50.0%  -0.11  -0.6 -0.076       
  396  USDJPYrfd      28   700   700    -675.8  0.80 +2430.5  44.4%  -0.11  -0.3 -0.081       
  397  USDJPYrfd      21  1200   300    -765.4  0.76 +2362.0  68.0%  -0.10  -0.3 -0.083       
  398  GBPUSDrfd      28  1100   700    -692.7  0.69 +1195.7  60.0%  -0.12  -0.6 -0.083       
  399  USDCHFrfd      28   300   300    -699.8  0.77 +1805.0  52.2%  -0.11  -0.4 -0.083       
  400  EURUSDrfd       7   900   700    -592.4  0.77  +958.9  29.4%  -0.09  -0.6 -0.084       
  401  USDJPYrfd      14  1100   500    -754.6  0.80 +2855.3  58.3%  -0.09  -0.3 -0.086       
  402  USDCADrfd       7   300   900    -709.4  0.83 +1657.2  44.2%  -0.07  -0.4 -0.090       
  403  USDCADrfd       7   900   900    -731.1  0.77 +1727.4  51.4%  -0.09  -0.4 -0.096       
  404  USDJPYrfd       7   900   700    -740.4  0.79 +2108.9  50.0%  -0.09  -0.4 -0.096       
  405  EURUSDrfd       7   500   500    -639.6  0.77 +1103.0  30.6%  -0.09  -0.6 -0.098       
  406  NZDUSDrfd      28   300   300    -712.0  0.73 +1278.3  52.2%  -0.14  -0.6 -0.098       
  407  NZDUSDrfd      21   300   500    -708.7  0.76 +1116.5  48.1%  -0.12  -0.6 -0.099       
  408  GBPUSDrfd      28   900   900    -697.7  0.65 +1200.8  53.3%  -0.14  -0.6 -0.102       
  409  USDCADrfd       7   500   900    -754.7  0.81 +1649.3  46.5%  -0.08  -0.5 -0.107       
  410  USDJPYrfd      28   900   500    -784.4  0.75 +2577.1  55.6%  -0.13  -0.3 -0.109       
  411  EURUSDrfd      14   900   300    -731.4  0.66 +1210.9  55.0%  -0.15  -0.6 -0.111       
  412  USDJPYrfd      28   500   900    -742.1  0.77 +2239.2  42.1%  -0.13  -0.3 -0.114       
  413  GBPUSDrfd      28   500   900    -741.5  0.65 +1244.6  52.9%  -0.17  -0.6 -0.119       
  414  NZDUSDrfd      21   300   700    -766.0  0.74 +1221.8  48.1%  -0.12  -0.6 -0.122       
  415  USDJPYrfd      28  1200  1100    -814.9  0.74 +3009.0  53.8%  -0.13  -0.3 -0.124       
  416  USDCHFrfd      14   300   300    -811.9  0.78 +1422.2  50.0%  -0.11  -0.6 -0.129       
  417  EURUSDrfd       7   500   700    -716.3  0.74 +1082.8  30.6%  -0.10  -0.7 -0.130       
  418  EURUSDrfd       7   700   500    -742.4  0.76 +1205.8  33.3%  -0.09  -0.6 -0.132       
  419  USDJPYrfd      14  1100   700    -845.8  0.78 +2927.5  50.0%  -0.10  -0.3 -0.135       
  420  USDJPYrfd      14   700   500    -872.4  0.80 +2294.1  55.2%  -0.10  -0.4 -0.136       
  421  USDCADrfd       7  1200   900    -827.4  0.74 +1774.0  50.0%  -0.10  -0.5 -0.136       
  422  USDCHFrfd      14   700   300    -846.9  0.76 +1457.2  54.2%  -0.11  -0.6 -0.137       
  423  USDJPYrfd       7   500   900    -845.8  0.81 +1612.9  48.6%  -0.09  -0.5 -0.137       
  424  USDJPYrfd      28   300   500    -775.7  0.75 +1873.1  37.0%  -0.14  -0.4 -0.138       
  425  GBPUSDrfd      28  1200   900    -818.2  0.61 +1321.3  57.1%  -0.16  -0.6 -0.145       
  426  USDCHFrfd      21   300   900    -897.3  0.78 +1778.2  54.5%  -0.10  -0.5 -0.149       
  427  USDJPYrfd      14  1100  1100    -871.4  0.78 +3083.4  45.5%  -0.10  -0.3 -0.150       
  428  GBPUSDrfd      28  1100   900    -856.1  0.62 +1359.2  60.0%  -0.15  -0.6 -0.152       
  429  EURUSDrfd      14   300   500    -878.0  0.76 +1569.0  50.0%  -0.12  -0.6 -0.155       
  430  NZDUSDrfd      21   300   900    -847.7  0.72 +1221.8  48.1%  -0.14  -0.7 -0.156       
  431  EURUSDrfd      14   300   900    -878.0  0.76 +1326.3  50.0%  -0.11  -0.7 -0.157       
  432  USDJPYrfd       7   500   500    -904.5  0.79 +1629.7  51.3%  -0.10  -0.6 -0.158       
  433  USDCADrfd       7   900  1100    -887.3  0.72 +1727.4  51.4%  -0.11  -0.5 -0.159       
  434  NZDUSDrfd      21   300   300    -866.2  0.71 +1380.3  50.0%  -0.15  -0.6 -0.160       
  435  EURUSDrfd      14   300   700    -891.5  0.75 +1460.3  50.0%  -0.12  -0.6 -0.161       
  436  EURUSDrfd      14   300  1100    -891.5  0.75 +1326.3  50.0%  -0.11  -0.7 -0.162       
  437  EURUSDrfd       7   700   700    -819.1  0.73 +1185.6  33.3%  -0.11  -0.7 -0.164       
  438  USDJPYrfd      28   900  1100    -888.2  0.72 +2577.1  46.7%  -0.14  -0.3 -0.165       
  439  USDCADrfd       7   300  1100    -909.7  0.78 +1717.1  44.2%  -0.10  -0.5 -0.170       
  440  USDJPYrfd       7  1200   500    -939.8  0.74 +2244.1  53.3%  -0.11  -0.4 -0.170       
  441  USDJPYrfd      28  1100   900    -923.5  0.68 +2791.7  53.8%  -0.17  -0.3 -0.172       
  442  USDCHFrfd      21   300   700    -958.1  0.77 +1838.9  54.5%  -0.11  -0.5 -0.173       
  443  USDCHFrfd      14   500   300    -941.6  0.75 +1551.8  53.8%  -0.12  -0.6 -0.173       
  444  USDCADrfd       7   500  1100    -955.1  0.75 +1756.4  46.5%  -0.10  -0.5 -0.186       
  445  EURUSDrfd       7   300   500    -891.5  0.76 +1213.4  33.3%  -0.10  -0.7 -0.187       
  446  USDCHFrfd      21   700   300   -1011.6  0.71 +1746.3  62.5%  -0.13  -0.6 -0.190       
  447  USDJPYrfd      14  1200   500   -1026.2  0.75 +3126.9  58.3%  -0.12  -0.3 -0.191       
  448  GBPUSDrfd      28   700   500    -926.1  0.65 +1684.5  47.1%  -0.17  -0.5 -0.192       
  449  USDCADrfd       7   900   700    -973.2  0.69 +1740.1  51.4%  -0.13  -0.6 -0.195       
  450  USDJPYrfd      14  1100   900    -987.1  0.75 +3192.1  45.5%  -0.12  -0.3 -0.196       
  451  USDJPYrfd       7  1200  1100    -979.5  0.69 +2016.5  50.0%  -0.13  -0.5 -0.197       
  452  USDCADrfd       7  1200  1100    -983.5  0.69 +1784.9  50.0%  -0.12  -0.6 -0.200       
  453  USDJPYrfd       7   900  1100    -995.8  0.69 +2108.9  48.1%  -0.14  -0.5 -0.206       
  454  USDCADrfd      14   300   300    -937.5  0.69 +1043.5  40.0%  -0.17  -0.9 -0.208       
  455  AUDUSDrfd      21   300   500    -958.1  0.62 +1253.9  40.9%  -0.20  -0.8 -0.222       
  456  USDJPYrfd      21  1100   700   -1017.5  0.70 +2741.7  40.0%  -0.14  -0.4 -0.223       
  457  USDJPYrfd      21  1100  1100   -1026.7  0.70 +2539.7  42.1%  -0.14  -0.4 -0.224       
  458  USDJPYrfd       7   700   500   -1094.1  0.75 +1998.6  52.8%  -0.12  -0.5 -0.227       
  459  AUDUSDrfd      21   300   300    -974.1  0.61 +1344.0  40.9%  -0.21  -0.7 -0.228       
  460  GBPUSDrfd      28   700   700   -1012.9  0.59 +1515.9  50.0%  -0.20  -0.7 -0.229       
  461  USDCHFrfd       7   500   300   -1077.4  0.72 +1792.6  50.0%  -0.12  -0.6 -0.230       
  462  USDJPYrfd       7   500  1200   -1089.7  0.75 +1987.2  47.2%  -0.11  -0.5 -0.234       
  463  USDCADrfd       7   300   700   -1072.5  0.74 +1845.4  44.2%  -0.12  -0.6 -0.234       
  464  USDCADrfd       7  1200   700   -1069.5  0.67 +1836.3  50.0%  -0.13  -0.6 -0.234       
  465  GBPUSDrfd      28   300   500   -1055.8  0.70 +1455.3  44.0%  -0.16  -0.7 -0.239       
  466  USDJPYrfd      14  1200   700   -1117.4  0.73 +3144.8  50.0%  -0.13  -0.4 -0.239       
  467  USDJPYrfd      21  1100   900   -1063.7  0.69 +2648.3  42.1%  -0.15  -0.4 -0.239       
  468  USDJPYrfd       7  1100   900   -1096.3  0.70 +2576.1  48.1%  -0.13  -0.4 -0.239       
  469  USDCHFrfd      21   500   300   -1129.9  0.69 +1864.7  59.3%  -0.14  -0.6 -0.240       
  470  USDJPYrfd      21   700  1200   -1057.1  0.70 +1947.5  36.4%  -0.14  -0.5 -0.245       
  471  USDJPYrfd      14   700   700   -1133.2  0.74 +2639.1  48.1%  -0.14  -0.4 -0.248       
  472  USDCADrfd       7   500   700   -1117.9  0.71 +1884.8  46.5%  -0.13  -0.6 -0.251       
  473  EURUSDrfd       7   900   300    -992.6  0.62 +1316.2  29.4%  -0.19  -0.8 -0.251       
  474  USDCADrfd       7  1100  1100   -1129.4  0.67 +1930.8  51.4%  -0.13  -0.6 -0.253       
  475  USDJPYrfd      14  1200  1100   -1143.0  0.73 +3355.1  45.5%  -0.13  -0.3 -0.254       
  476  USDJPYrfd      21   300   300   -1087.6  0.67 +1580.8  42.9%  -0.20  -0.7 -0.256       
  477  USDJPYrfd      28  1200   900   -1140.8  0.63 +3009.0  53.8%  -0.20  -0.4 -0.257       
  478  USDCADrfd       7   900   500   -1128.8  0.64 +1789.7  51.4%  -0.15  -0.6 -0.258       
  479  USDJPYrfd      14   700  1100   -1158.7  0.74 +2762.4  44.4%  -0.13  -0.4 -0.262       
  480  GBPUSDrfd      28   300   700   -1124.9  0.67 +1341.5  45.8%  -0.18  -0.8 -0.268       
  481  GBPUSDrfd       7   900   500   -1144.3  0.65 +2512.8  42.1%  -0.14  -0.5 -0.272       
  482  USDJPYrfd      28   700  1100   -1130.5  0.66 +2430.5  37.5%  -0.19  -0.5 -0.275       
  483  USDCHFrfd       7   700   300   -1170.0  0.68 +1885.2  45.7%  -0.14  -0.6 -0.276       
  484  USDJPYrfd      28   700  1200   -1148.4  0.66 +2430.5  37.5%  -0.19  -0.5 -0.283       
  485  USDJPYrfd      21   500   500   -1205.5  0.72 +2100.7  45.2%  -0.15  -0.6 -0.283       
  486  USDCADrfd       7  1100   700   -1215.3  0.64 +1982.2  51.4%  -0.15  -0.6 -0.287       
  487  USDJPYrfd      21  1200   700   -1198.4  0.67 +2922.6  40.0%  -0.16  -0.4 -0.292       
  488  GBPUSDrfd       7  1100   500   -1204.1  0.64 +2572.6  43.2%  -0.14  -0.5 -0.293       
  489  GBPUSDrfd       7   900   700   -1197.4  0.64 +2512.8  42.1%  -0.14  -0.5 -0.293       
  490  USDJPYrfd       7   700   900   -1252.7  0.72 +2224.6  48.5%  -0.13  -0.6 -0.293       
  491  USDJPYrfd      21  1200  1100   -1207.6  0.66 +2720.6  42.1%  -0.16  -0.4 -0.293       
  492  EURUSDrfd       7   300   700   -1161.2  0.69 +1294.3  33.3%  -0.14  -0.9 -0.295       
  493  EURUSDrfd       7   500   300   -1116.5  0.60 +1440.1  30.6%  -0.19  -0.8 -0.295       
  494  GBPUSDrfd      28   700   900   -1176.3  0.52 +1679.4  50.0%  -0.24  -0.7 -0.297       
  495  USDJPYrfd      28   900   900   -1214.1  0.62 +2577.1  46.7%  -0.21  -0.5 -0.297       
  496  USDCADrfd       7  1200   500   -1225.0  0.62 +1886.0  50.0%  -0.16  -0.6 -0.298       
  497  USDJPYrfd       7   500  1100   -1252.7  0.71 +2041.5  47.2%  -0.14  -0.6 -0.298       
  498  USDJPYrfd       7  1200   700   -1251.1  0.66 +2233.8  50.0%  -0.15  -0.6 -0.298       
  499  USDCADrfd       7   700   900   -1276.5  0.71 +2170.4  51.2%  -0.12  -0.6 -0.299       
  500  USDJPYrfd      14  1200   900   -1258.7  0.70 +3463.7  45.5%  -0.14  -0.4 -0.299       
  501  USDJPYrfd       7   300   500   -1226.1  0.69 +1913.3  41.9%  -0.17  -0.6 -0.301       
  502  AUDUSDrfd      21   300   700   -1146.8  0.54 +1376.9  40.9%  -0.26  -0.8 -0.301       
  503  USDJPYrfd      14   700   900   -1274.4  0.71 +2762.4  44.4%  -0.15  -0.5 -0.307       
  504  USDJPYrfd      21  1200   900   -1244.6  0.65 +2829.2  42.1%  -0.17  -0.4 -0.308       
  505  USDJPYrfd      21   700   700   -1210.9  0.67 +2142.0  34.8%  -0.18  -0.6 -0.308       
  506  USDCHFrfd       7   500   500   -1264.7  0.68 +1687.7  47.4%  -0.14  -0.7 -0.309       
  507  USDJPYrfd      21   700  1100   -1220.1  0.66 +1947.5  36.4%  -0.17  -0.6 -0.311       
  508  GBPUSDrfd       7  1100   700   -1257.2  0.62 +2572.6  43.2%  -0.14  -0.5 -0.314       
  509  USDJPYrfd      14   700  1200   -1317.9  0.70 +2762.4  44.4%  -0.15  -0.5 -0.324       
  510  USDJPYrfd       7  1100   500   -1336.4  0.67 +2640.7  51.6%  -0.15  -0.5 -0.324       
  511  GBPUSDrfd       7  1200   500   -1288.4  0.62 +2656.9  43.2%  -0.14  -0.5 -0.325       
  512  USDJPYrfd      21   700   900   -1257.1  0.65 +2048.6  36.4%  -0.18  -0.6 -0.326       
  513  EURUSDrfd       7   700   300   -1219.3  0.60 +1542.9  33.3%  -0.18  -0.8 -0.326       
  514  GBPUSDrfd       7   900   900   -1281.7  0.61 +2512.8  42.1%  -0.16  -0.5 -0.327       
